frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,112562.270522,62867.000000,17.204651
4,243101.177188,208785.000000,319.551248
8,496738.186750,338611.000000,91.656969
16,126715.748271,72108.000000,197.162370
32,245660.403653,224156.000000,30.512293
64,154077.603531,143059.000000,86.377080
128,214066.867478,123893.000000,587.333806
256,143434.035780,124698.000000,2000.828828
512,119369.332996,71649.000000,2624.807041
1024,360737.979952,228465.000000,13033.801633
2048,54214.959485,18930.000000,4964.817116
4096,399013.084551,238217.000000,1981.307397
8192,109345.126997,41784.000000,32699.316338
16384,248679.150250,154724.000000,79575.439352
32768,311832.700604,125658.000000,130258.505887
65536,688663.040691,264963.000000,527281.896310
