frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,44197.739365,18830.000000,174.014367
4,290697.501695,186947.000000,442.477118
8,261997.454369,183622.000000,78.121700
16,132493.241990,73102.000000,21.656408
32,273600.709767,136682.000000,115.295273
64,185342.109543,111283.000000,243.162497
128,374002.649825,326554.000000,709.894358
256,125222.298761,64943.000000,8556.901308
512,409757.128549,276185.000000,58035.148479
1024,169220.040843,97538.000000,4151.946772
2048,338310.629534,172948.000000,15312.788381
4096,184088.481709,172558.000000,37301.562058
8192,197686.018130,130528.000000,99746.172939
16384,536970.460336,263364.000000,269939.554462
32768,309743.381934,178647.000000,246325.224494
65536,53365.454584,27231.000000,0.000000
