frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,40372.912144,15131.000000,88.243980
4,363415.822984,271050.000000,40.657103
8,336595.065733,253764.000000,40.286474
16,201870.689014,112820.000000,307.611768
32,340782.514578,265022.000000,148.922799
64,138527.331090,115809.000000,109.293184
128,372847.525471,249506.000000,71327.219916
256,381503.935428,214796.000000,1010.394477
512,239862.112089,120470.000000,1555.756729
1024,591129.611013,289724.000000,3268.226736
2048,516372.953008,242123.000000,22722.974101
4096,381190.271565,192007.000000,88853.782908
8192,566170.226783,291255.000000,64836.678501
16384,231850.254123,99517.000000,174683.519306
32768,488783.262950,129192.000000,436829.712644
65536,1104589.683826,222890.000000,880712.535744
