frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,83900.524361,32670.000000,65.000000
4,485295.333876,273672.000000,88.532480
8,213997.987610,136756.000000,56.026779
16,289849.214989,159654.000000,554.558383
32,214726.996188,143336.000000,146.901327
64,329589.285022,124206.000000,1013.936389
128,852537.088929,306988.000000,14068.093794
256,412926.634105,292904.000000,4704.049001
512,666362.891013,307092.000000,8236.403098
1024,742575.023610,277211.000000,27815.624548
2048,319482.361220,178785.000000,62017.012222
4096,314353.004993,198717.000000,28351.867170
8192,734336.718305,193215.000000,147296.394111
16384,1209623.011649,247786.000000,185795.283433
32768,1309755.721105,300711.000000,1188763.307278
65536,878721.445807,223294.000000,772260.683267
