frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,156284.004082,103249.000000,412.664513
4,113410.885955,54535.000000,126.257673
8,451508.349163,211610.000000,133.936552
16,109305.932364,80101.000000,78.230429
32,246079.043366,185017.000000,223.899531
64,552206.502180,329379.000000,690.978292
128,408159.274726,257964.000000,659.516490
256,466385.831974,226988.000000,3305.151282
512,203466.442299,97301.000000,5710.052802
1024,181812.671492,115907.000000,7955.623483
2048,320402.305413,144345.000000,21913.501135
4096,563288.153832,235646.000000,72512.232223
8192,842978.320867,314276.000000,190202.344152
16384,140881.599018,89238.000000,36702.942580
32768,667624.399402,269104.000000,236395.672981
65536,208428.142582,122018.000000,188073.626458
