frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1944217.453361,268937.000000,6409.298402
4,2090875.192922,292658.000000,53.000000
8,1468605.087012,281144.000000,309.530289
16,1328214.582539,246408.000000,522.846058
32,2529879.612199,268146.000000,499.828971
64,2819188.655795,298685.000000,301596.202348
128,2793275.991826,294091.000000,102878.114446
256,2703009.304419,293778.000000,311181.185746
512,3854688.852952,298723.000000,525154.668370
1024,3038112.324451,300594.000000,702651.596600
2048,2695302.934735,291867.000000,669882.114166
4096,3354355.265600,294594.000000,468909.319302
8192,2431440.508327,230354.000000,208664.624326
16384,3180408.179049,300879.000000,1277685.353500
32768,3191416.815272,294731.000000,807781.948000
65536,4399876.189310,299047.000000,926375.205716
