frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1050958.068333,286788.000000,120.465763
4,1369324.018119,228658.000000,192.416216
8,1990461.038484,290556.000000,81761.363883
16,1764967.917392,287345.000000,17589.850994
32,2249762.349106,295676.000000,4043.848291
64,2836712.518689,292444.000000,19037.203786
128,2806356.358680,301945.000000,270376.560125
256,2607523.112365,298989.000000,123894.479078
512,1928413.995091,294562.000000,51745.957088
1024,3100387.020479,296274.000000,785255.334902
2048,3384903.803778,295024.000000,86384.909238
4096,1366821.443144,136207.000000,160390.010069
8192,2086389.599643,303833.000000,1051357.266107
16384,1851668.070078,150088.000000,1569738.712435
32768,815247.424085,147280.000000,126027.460512
65536,3255080.377031,291883.000000,1547933.669431
