frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1755307.080104,297425.000000,941.789255
4,1017565.211737,198528.000000,41.109610
8,2126654.504056,287904.000000,206.898526
16,2332363.613926,300337.000000,181.480026
32,2415685.461817,292184.000000,118832.808769
64,2397460.689691,290556.000000,43622.947149
128,2862140.129739,301270.000000,2100.795564
256,3158817.736751,287275.000000,216413.201231
512,1996329.627159,278328.000000,160704.694340
1024,3018256.423567,298014.000000,91870.170932
2048,2136791.974545,291137.000000,504984.006683
4096,3195636.658762,301388.000000,190503.698736
8192,2713321.128102,260942.000000,1010709.357316
16384,2693638.482757,301706.000000,455904.709738
32768,4308571.464427,274559.000000,3314989.489651
65536,1638389.451758,170242.000000,0.000000
