frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
1024,12627894.974328,12468035.417487,12043774.898678,12077155.245925,12115866.620995,12627894.974328,492746.000000,238872.000000,429049.000000,429049.000000,440839.000000,492746.000000
128,13765032.136830,13474900.543851,13504624.492341,13516236.650936,13545138.020846,13765032.136830,529210.000000,260786.000000,489614.000000,260786.000000,490756.000000,529210.000000
16384,12351761.198623,13204680.854910,13417669.414221,13315735.296574,13109444.879926,12518432.642533,448186.000000,193126.000000,193126.000000,193126.000000,193126.000000,193126.000000
16,13516241.354088,13249002.167349,13041561.958045,13148454.824604,13039658.090697,13516241.354088,535454.000000,478518.000000,462710.000000,473774.000000,462710.000000,535454.000000
2048,11836107.801597,11374325.550440,11342187.886220,11343842.920441,11464144.479170,11764934.081020,472277.000000,376898.000000,376898.000000,376898.000000,406573.000000,468406.000000
256,13253196.669402,12919575.714049,12965392.870487,13067941.508392,13106855.139441,13253196.669402,530453.000000,449504.000000,464062.000000,464062.000000,468267.000000,530453.000000
2,13872692.916524,13552730.387883,13672890.852603,13701351.362607,13726925.318613,13872692.916524,551257.000000,477676.000000,504684.000000,504684.000000,512366.000000,551257.000000
32768,23441041.746345,23998975.441704,23897442.123032,22581716.703545,22583941.914025,22971433.846148,731505.000000,463917.000000,463917.000000,695289.000000,695289.000000,705768.000000
32,13651427.586613,13346725.124255,13374403.461511,13383627.230218,13667336.147287,13651427.586613,548560.000000,480856.000000,493041.000000,493229.000000,522709.000000,548560.000000
4096,13170615.888671,12406754.531761,12444523.895986,12487040.064672,12552961.972994,12878859.182500,524432.000000,381759.000000,381759.000000,381759.000000,402095.000000,466749.000000
4,13789310.657269,13486288.917645,13656582.103738,13743575.093860,13651149.981222,13789310.657269,521755.000000,477782.000000,508392.000000,260989.000000,267859.000000,521755.000000
512,13813928.868063,13794312.630240,13675088.919081,13722589.363117,13672340.523528,13813928.868063,520922.000000,257800.000000,257801.000000,257800.000000,257800.000000,520922.000000
64,13891239.829474,13513605.538387,13669669.100968,13676312.236328,13562333.747755,13891239.829474,550391.000000,472413.000000,259927.000000,500816.000000,489047.000000,550391.000000
65536,8550979.846174,8947789.741937,9057327.691905,9057327.691905,9061572.685481,8824189.028349,196119.000000,129014.000000,127939.000000,127939.000000,127939.000000,131083.000000
8192,12733156.465530,12570322.666243,12482418.553962,12378678.188304,12371741.046257,12494418.512878,531540.000000,402139.000000,402470.000000,406567.000000,420056.000000,459754.000000
8,13650911.159019,13374303.988547,13389573.459656,13466910.152783,13599227.136661,13650911.159019,549423.000000,479739.000000,485839.000000,493934.000000,518030.000000,549423.000000
