frequency,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
1024,13421964.631717,13114708.779648,13281097.445224,13421964.631717,13421964.631717,13421964.631717,504660.000000,455710.000000,254598.000000,504660.000000,504660.000000,504660.000000
128,13486385.783240,13340889.654423,13486385.783240,13486385.783240,13486385.783240,13486385.783240,539553.000000,491284.000000,539553.000000,539553.000000,539553.000000,539553.000000
16384,12050053.487356,12470517.599110,11544920.707883,11652037.468061,12050053.487356,12050053.487356,476368.000000,217631.000000,347556.000000,432710.000000,476368.000000,476368.000000
16,14023855.151716,13692885.633006,14023855.151716,14023855.151716,14023855.151716,14023855.151716,532326.000000,490998.000000,532326.000000,532326.000000,532326.000000,532326.000000
2048,14884833.136791,14477458.099131,14343830.009215,14884833.136791,14884833.136791,14884833.136791,554627.000000,276192.000000,481491.000000,554627.000000,554627.000000,554627.000000
256,13493645.770534,12892981.207461,13196038.727339,13493645.770534,13493645.770534,13493645.770534,529744.000000,422487.000000,467563.000000,529744.000000,529744.000000,529744.000000
2,13982488.440283,13636626.400794,13808747.136218,13982488.440283,13982488.440283,13982488.440283,546696.000000,487979.000000,505937.000000,546696.000000,546696.000000,546696.000000
32768,12286066.454849,12256393.196812,12043974.576325,11262567.379910,11410300.680545,11220176.119375,202498.000000,202498.000000,202498.000000,286776.000000,394670.000000,306767.000000
32,13417017.429184,13417017.429184,13417017.429184,13417017.429184,13417017.429184,13417017.429184,532659.000000,532659.000000,532659.000000,532659.000000,532659.000000,532659.000000
4096,15809410.323967,15658691.955925,15724292.575881,15809410.323967,15809410.323967,15809410.323967,569720.000000,497787.000000,509425.000000,569720.000000,569720.000000,569720.000000
4,13424887.667757,12760231.653308,12747338.754769,13424887.667757,13424887.667757,13424887.667757,539687.000000,442946.000000,452399.000000,539687.000000,539687.000000,539687.000000
512,14738415.459921,14473685.218249,14551334.245153,14738415.459921,14738415.459921,14738415.459921,556446.000000,277485.000000,283080.000000,556446.000000,556446.000000,556446.000000
64,13819611.754017,13582562.430662,13582562.430662,13819611.754017,13819611.754017,13819611.754017,545153.000000,504977.000000,504977.000000,545153.000000,545153.000000,545153.000000
65536,16159004.402918,18155385.424740,18005907.352130,17022673.417414,15734967.540761,15775014.805841,495045.000000,244064.000000,244064.000000,244064.000000,337412.000000,351734.000000
8192,10551396.394248,11119523.908424,10493657.251143,10490994.124011,10551396.394248,10551396.394248,443505.000000,209368.000000,356143.000000,399820.000000,443505.000000,443505.000000
8,13602677.850782,13191429.709105,13371897.469095,13602677.850782,13602677.850782,13602677.850782,541266.000000,255614.000000,496044.000000,541266.000000,541266.000000,541266.000000
