frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
1024,15379686.339710,15304799.135568,15191392.809923,14926466.941770,15314274.521061,15228372.520595,563023.000000,289499.000000,289499.000000,483808.000000,289499.000000,289499.000000
128,14771526.178644,14422211.374901,14408784.748988,14446839.195430,14481657.316426,14597254.654249,557717.000000,493520.000000,493520.000000,498690.000000,501297.000000,521759.000000
16384,6517942.796832,6399219.407313,6315951.653555,6358652.531532,6343368.184888,6268061.779436,378000.000000,125940.000000,215624.000000,215624.000000,215287.000000,215287.000000
16,13617706.633885,13266589.347182,13241278.532606,13242145.283067,13377929.518481,13505905.540380,545656.000000,475040.000000,475040.000000,255349.000000,493817.000000,502777.000000
2048,14072404.794909,14230160.104745,13486398.695934,13509036.704369,13572250.597438,13613140.427121,509222.000000,260666.000000,418932.000000,421362.000000,424865.000000,462349.000000
256,12952859.483668,12675026.330607,12664361.769852,12506870.603013,12572685.628766,12508559.302974,524764.000000,241268.000000,241268.000000,443481.000000,460159.000000,443481.000000
2,13534244.694239,13076105.317441,13092261.321295,13070958.826743,13140010.674029,13097314.773966,536688.000000,468360.000000,468360.000000,468360.000000,479045.000000,479045.000000
32768,18213834.976991,18997841.045588,18988286.478377,18927831.198430,17667959.035030,17725115.583790,586789.000000,368095.000000,368095.000000,368095.000000,558229.000000,558229.000000
32,14361628.974614,14057849.128649,14156211.451192,14131401.587196,14221007.958637,14361628.974614,551653.000000,494883.000000,497538.000000,497538.000000,512935.000000,551653.000000
4096,11404746.530058,11964018.324634,12006935.049959,11906815.325486,11790804.053659,11790209.136405,475275.000000,193584.000000,193584.000000,193584.000000,193584.000000,193584.000000
4,13666983.257381,13384445.815435,13442900.080537,13497837.636756,13574258.983200,13666983.257381,516604.000000,485514.000000,494888.000000,495085.000000,510389.000000,516604.000000
512,13409276.426092,12843986.410104,12904935.864046,12992841.678511,13021638.201323,13177663.362725,532645.000000,449256.000000,454341.000000,463121.000000,463121.000000,486426.000000
64,13984687.068175,13575761.275301,13610878.438676,13608509.325845,13543693.994711,13696186.498170,527809.000000,473875.000000,474635.000000,485258.000000,474635.000000,496119.000000
65536,23047216.853725,22971708.105122,24618151.912202,24757830.049816,24701368.657570,24536480.055773,675937.000000,639695.000000,464732.000000,464732.000000,464732.000000,464732.000000
8192,13873558.668103,14200437.064946,14129021.859944,14035150.260779,13316819.043470,13267605.100007,512479.000000,272706.000000,272708.000000,272711.000000,432100.000000,440384.000000
8,13413342.565877,13176343.711904,13081307.381449,13023003.950799,13087323.469516,13173466.049543,546496.000000,493616.000000,484663.000000,475150.000000,483287.000000,493616.000000
