frequency,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
1024,13911912.394250,13279375.665422,13749165.074472,13911912.394250,13911912.394250,13911912.394250,512868.000000,442277.000000,503733.000000,512868.000000,512868.000000,512868.000000
128,13315626.642000,13002786.048351,12823766.278388,13315626.642000,13315626.642000,13315626.642000,518854.000000,478422.000000,461230.000000,518854.000000,518854.000000,518854.000000
16384,14585800.586575,13902660.763424,13946511.795564,14307545.312972,14585800.586575,14585800.586575,517528.000000,425293.000000,441336.000000,517528.000000,517528.000000,517528.000000
16,13725250.549280,13737579.989872,13725250.549280,13725250.549280,13725250.549280,13725250.549280,540474.000000,518063.000000,540474.000000,540474.000000,540474.000000,540474.000000
2048,12995360.305027,12863257.873337,13407719.855844,12995360.305027,12995360.305027,12995360.305027,485622.000000,246477.000000,246477.000000,485622.000000,485622.000000,485622.000000
256,13666079.436120,13301301.500663,13681448.871502,13666079.436120,13666079.436120,13666079.436120,534296.000000,486295.000000,523404.000000,534296.000000,534296.000000,534296.000000
2,13639959.706048,13026578.423100,13192762.469112,13639959.706048,13639959.706048,13639959.706048,538061.000000,464057.000000,480814.000000,538061.000000,538061.000000,538061.000000
32768,12709261.486309,14787333.933566,14733984.896339,13698339.872270,12709261.486309,12709261.486309,451265.000000,252121.000000,252117.000000,282258.000000,451265.000000,451265.000000
32,13760198.771457,13707112.321544,13644308.278919,13760198.771457,13760198.771457,13760198.771457,552814.000000,512832.000000,505644.000000,552814.000000,552814.000000,552814.000000
4096,9799036.803304,9943426.257668,9573729.649879,9601456.874434,9799036.803304,9799036.803304,471630.000000,190765.000000,193199.000000,371829.000000,471630.000000,471630.000000
4,13586963.643807,13102441.869611,13367362.050113,13586963.643807,13586963.643807,13586963.643807,543012.000000,469731.000000,504790.000000,543012.000000,543012.000000,543012.000000
512,14183636.201936,13974308.487332,13974308.487332,14183636.201936,14183636.201936,14183636.201936,542965.000000,506754.000000,506754.000000,542965.000000,542965.000000,542965.000000
64,14155536.656520,13812778.601332,13948983.929266,14155536.656520,14155536.656520,14155536.656520,545753.000000,472656.000000,511097.000000,545753.000000,545753.000000,545753.000000
65536,23757260.602250,27454069.133396,26758144.923881,23952665.030585,23857319.651958,23757260.602250,615540.000000,460436.000000,460436.000000,641259.000000,633657.000000,615540.000000
8192,12403371.598188,11976909.358022,12286119.184174,12203854.057133,12403371.598188,12403371.598188,459045.000000,191910.000000,188311.000000,236810.000000,459045.000000,459045.000000
8,13385516.459685,13058498.025589,13222759.707160,13385516.459685,13385516.459685,13385516.459685,517800.000000,472102.000000,276081.000000,517800.000000,517800.000000,517800.000000
