frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
1024,13422715.591475,13354320.647469,12930198.869574,13026883.832575,13079442.563845,13350608.329092,504660.000000,254598.000000,434977.000000,452694.000000,455710.000000,495451.000000
128,13486385.893997,13115634.640048,13181161.908265,13205953.700488,13314218.931059,13486385.893997,539553.000000,473157.000000,254068.000000,254068.000000,491284.000000,539553.000000
16384,12050715.352979,13056639.717744,13129592.556706,12966026.766231,12408858.888189,11534946.811624,465086.000000,215538.000000,215538.000000,215538.000000,216956.000000,428071.000000
16,14023855.854949,13697343.723692,13744071.376743,13804325.664895,13763297.906284,14023855.854949,532326.000000,490998.000000,490998.000000,501065.000000,501065.000000,532326.000000
2048,14884833.262432,14777932.074119,14672831.241022,14563295.954077,14303629.878948,14757133.710074,554627.000000,276192.000000,276192.000000,276192.000000,481491.000000,520085.000000
256,13493645.781639,13083465.824339,12953331.945881,13065718.358051,13270961.643507,13493645.781639,529744.000000,450149.000000,444678.000000,450149.000000,477375.000000,529744.000000
2,13986849.944343,13709051.861340,13745136.914616,13672748.227847,13875073.211062,13986849.944343,538834.000000,487979.000000,497482.000000,491357.000000,515429.000000,538834.000000
32768,12273209.246127,11822353.267080,12100350.675282,12132519.967182,12186782.903303,11341577.224686,202498.000000,202498.000000,202498.000000,202498.000000,202498.000000,288749.000000
32,13426654.641576,13094592.592178,13170930.548296,13290749.441590,13423057.956973,13426654.641576,518926.000000,478483.000000,488111.000000,497783.000000,518926.000000,518926.000000
4096,15809747.848679,16641852.331217,16418346.754999,15666626.176502,15680220.343004,15809747.848679,569720.000000,306956.000000,306956.000000,503987.000000,503987.000000,569720.000000
4,13424887.897870,12951848.579726,13030469.767090,13009248.693967,12866723.668840,13424887.897870,539687.000000,464502.000000,470875.000000,470875.000000,464502.000000,539687.000000
512,14738418.232923,14317945.402418,14479176.066972,14503353.391371,14568932.032659,14738418.232923,556446.000000,476502.000000,277485.000000,277485.000000,277485.000000,556446.000000
64,13819611.830819,13416392.309857,13417180.989464,13487654.549564,13485310.851892,13819611.830819,545153.000000,476961.000000,476961.000000,489572.000000,497682.000000,545153.000000
65536,16165300.750948,17672735.595240,18171940.476978,18163219.180993,18112876.071335,17821635.827280,495045.000000,244064.000000,244064.000000,244064.000000,244064.000000,244064.000000
8192,10550901.354080,11439131.991156,11465862.209468,11333440.691877,11073203.240119,10469003.716081,443505.000000,209343.000000,209343.000000,209368.000000,209343.000000,382551.000000
8,13603582.290801,13378970.916116,13459608.536771,13347904.651599,13438175.381132,13603582.290801,541266.000000,496044.000000,501562.000000,479859.000000,501562.000000,541266.000000
